day,month,year,hour,n-passengers
25,3,2020,22,143.0
25,3,2020,23,70.0
26,3,2020,0,17.0
26,3,2020,1,8.0
26,3,2020,2,9.0
26,3,2020,3,1.0
26,3,2020,4,9.0
26,3,2020,5,19.0
26,3,2020,6,664.0
26,3,2020,7,2234.0
26,3,2020,8,2119.0
26,3,2020,9,1318.0
26,3,2020,10,1123.0
26,3,2020,11,1054.0
26,3,2020,12,1096.0
26,3,2020,13,1267.0
26,3,2020,14,1359.0
26,3,2020,15,1649.0
26,3,2020,16,1940.0
26,3,2020,17,2760.0
26,3,2020,18,1983.0
26,3,2020,19,950.0
26,3,2020,20,434.0
26,3,2020,21,251.0
26,3,2020,22,141.0
26,3,2020,23,86.0
27,3,2020,0,3.0
27,3,2020,1,9.0
27,3,2020,2,2.0
27,3,2020,3,
27,3,2020,4,9.0
27,3,2020,5,34.0
27,3,2020,6,583.0
27,3,2020,7,2143.0
27,3,2020,8,2069.0
27,3,2020,9,1254.0
27,3,2020,10,1141.0
27,3,2020,11,1169.0
27,3,2020,12,1163.0
27,3,2020,13,1371.0
27,3,2020,14,1475.0
27,3,2020,15,1851.0
27,3,2020,16,2262.0
27,3,2020,17,2994.0
27,3,2020,18,2226.0
27,3,2020,19,1174.0
27,3,2020,20,593.0
27,3,2020,21,311.0
27,3,2020,22,152.0
27,3,2020,23,70.0
28,3,2020,0,2.0
28,3,2020,1,8.0
28,3,2020,2,3.0
28,3,2020,3,2.0
28,3,2020,4,8.0
28,3,2020,5,9.0
28,3,2020,6,326.0
28,3,2020,7,1134.0
28,3,2020,8,1089.0
28,3,2020,9,763.0
28,3,2020,10,721.0
28,3,2020,11,718.0
28,3,2020,12,895.0
28,3,2020,13,1115.0
28,3,2020,14,1178.0
28,3,2020,15,1373.0
28,3,2020,16,1353.0
28,3,2020,17,1563.0
28,3,2020,18,1089.0
28,3,2020,19,691.0
28,3,2020,20,429.0
28,3,2020,21,198.0
28,3,2020,22,130.0
28,3,2020,23,59.0
29,3,2020,0,6.0
29,3,2020,1,
29,3,2020,2,
29,3,2020,3,2.0
29,3,2020,4,11.0
29,3,2020,5,4.0
29,3,2020,6,86.0
29,3,2020,7,388.0
29,3,2020,8,425.0
29,3,2020,9,319.0
29,3,2020,10,323.0
29,3,2020,11,335.0
29,3,2020,12,419.0
29,3,2020,13,472.0
29,3,2020,14,549.0
29,3,2020,15,685.0
29,3,2020,16,648.0
29,3,2020,17,714.0
29,3,2020,18,621.0
29,3,2020,19,491.0
29,3,2020,20,312.0
29,3,2020,21,161.0
29,3,2020,22,98.0
29,3,2020,23,51.0
30,3,2020,0,4.0
30,3,2020,1,6.0
30,3,2020,2,1.0
30,3,2020,3,
30,3,2020,4,8.0
30,3,2020,5,25.0
30,3,2020,6,585.0
30,3,2020,7,2145.0
30,3,2020,8,2086.0
30,3,2020,9,1309.0
30,3,2020,10,1201.0
30,3,2020,11,1221.0
30,3,2020,12,1221.0
30,3,2020,13,1419.0
30,3,2020,14,1563.0
30,3,2020,15,1758.0
30,3,2020,16,2137.0
30,3,2020,17,3065.0
30,3,2020,18,2168.0
30,3,2020,19,1044.0
30,3,2020,20,560.0
30,3,2020,21,237.0
30,3,2020,22,113.0
30,3,2020,23,52.0
31,3,2020,0,2.0
31,3,2020,1,2.0
31,3,2020,2,1.0
31,3,2020,3,
31,3,2020,4,15.0
31,3,2020,5,21.0
31,3,2020,6,527.0
31,3,2020,7,1839.0
31,3,2020,8,1794.0
31,3,2020,9,1070.0
31,3,2020,10,1089.0
31,3,2020,11,893.0
31,3,2020,12,910.0
31,3,2020,13,1030.0
31,3,2020,14,1014.0
31,3,2020,15,1340.0
31,3,2020,16,1556.0
31,3,2020,17,2253.0
31,3,2020,18,1542.0
31,3,2020,19,657.0
31,3,2020,20,349.0
31,3,2020,21,161.0
31,3,2020,22,89.0
31,3,2020,23,45.0
1,4,2020,0,4.0
1,4,2020,1,1.0
1,4,2020,2,
1,4,2020,3,3.0
1,4,2020,4,7.0
1,4,2020,5,19.0
1,4,2020,6,452.0
1,4,2020,7,1771.0
1,4,2020,8,1648.0
1,4,2020,9,1163.0
1,4,2020,10,959.0
1,4,2020,11,872.0
1,4,2020,12,951.0
1,4,2020,13,994.0
1,4,2020,14,1083.0
1,4,2020,15,1324.0
1,4,2020,16,1572.0
1,4,2020,17,2266.0
1,4,2020,18,1527.0
1,4,2020,19,713.0
1,4,2020,20,360.0
1,4,2020,21,168.0
1,4,2020,22,93.0
1,4,2020,23,49.0
2,4,2020,0,3.0
2,4,2020,1,2.0
2,4,2020,2,
2,4,2020,3,
2,4,2020,4,7.0
2,4,2020,5,14.0
2,4,2020,6,472.0
2,4,2020,7,1554.0
2,4,2020,8,1587.0
2,4,2020,9,983.0
2,4,2020,10,953.0
2,4,2020,11,743.0
2,4,2020,12,801.0
2,4,2020,13,971.0
2,4,2020,14,979.0
2,4,2020,15,1188.0
2,4,2020,16,1382.0
2,4,2020,17,1821.0
2,4,2020,18,1158.0
2,4,2020,19,534.0
2,4,2020,20,281.0
2,4,2020,21,154.0
2,4,2020,22,55.0
2,4,2020,23,40.0
3,4,2020,0,
3,4,2020,1,2.0
3,4,2020,2,
3,4,2020,3,2.0
3,4,2020,4,7.0
3,4,2020,5,21.0
3,4,2020,6,406.0
3,4,2020,7,1550.0
3,4,2020,8,1611.0
3,4,2020,9,993.0
3,4,2020,10,929.0
3,4,2020,11,836.0
3,4,2020,12,870.0
3,4,2020,13,987.0
3,4,2020,14,1072.0
3,4,2020,15,1278.0
3,4,2020,16,1625.0
3,4,2020,17,2145.0
3,4,2020,18,1703.0
3,4,2020,19,895.0
3,4,2020,20,476.0
3,4,2020,21,244.0
3,4,2020,22,127.0
3,4,2020,23,62.0
4,4,2020,0,5.0
4,4,2020,1,7.0
4,4,2020,2,1.0
4,4,2020,3,9.0
4,4,2020,4,16.0
4,4,2020,5,15.0
4,4,2020,6,262.0
4,4,2020,7,910.0
4,4,2020,8,858.0
4,4,2020,9,608.0
4,4,2020,10,523.0
4,4,2020,11,518.0
4,4,2020,12,630.0
4,4,2020,13,738.0
4,4,2020,14,721.0
4,4,2020,15,869.0
4,4,2020,16,843.0
4,4,2020,17,1080.0
4,4,2020,18,802.0
4,4,2020,19,535.0
4,4,2020,20,332.0
4,4,2020,21,139.0
4,4,2020,22,68.0
4,4,2020,23,24.0
5,4,2020,0,
5,4,2020,1,2.0
5,4,2020,2,
5,4,2020,3,
5,4,2020,4,7.0
5,4,2020,5,4.0
5,4,2020,6,61.0
5,4,2020,7,288.0
5,4,2020,8,363.0
5,4,2020,9,242.0
5,4,2020,10,220.0
5,4,2020,11,226.0
5,4,2020,12,307.0
5,4,2020,13,420.0
5,4,2020,14,408.0
5,4,2020,15,485.0
5,4,2020,16,460.0
5,4,2020,17,467.0
5,4,2020,18,401.0
5,4,2020,19,311.0
5,4,2020,20,218.0
5,4,2020,21,123.0
5,4,2020,22,56.0
5,4,2020,23,29.0
6,4,2020,0,2.0
6,4,2020,1,1.0
6,4,2020,2,
6,4,2020,3,1.0
6,4,2020,4,9.0
6,4,2020,5,13.0
6,4,2020,6,461.0
6,4,2020,7,1561.0
6,4,2020,8,1518.0
6,4,2020,9,1096.0
6,4,2020,10,870.0
6,4,2020,11,826.0
6,4,2020,12,780.0
6,4,2020,13,908.0
6,4,2020,14,964.0
6,4,2020,15,1135.0
6,4,2020,16,1393.0
6,4,2020,17,1904.0
6,4,2020,18,1313.0
6,4,2020,19,589.0
6,4,2020,20,286.0
6,4,2020,21,131.0
6,4,2020,22,61.0
6,4,2020,23,30.0
7,4,2020,0,2.0
7,4,2020,1,
7,4,2020,2,
7,4,2020,3,1.0
7,4,2020,4,12.0
7,4,2020,5,18.0
7,4,2020,6,432.0
7,4,2020,7,1525.0
7,4,2020,8,1521.0
7,4,2020,9,988.0
7,4,2020,10,809.0
7,4,2020,11,871.0
7,4,2020,12,860.0
7,4,2020,13,916.0
7,4,2020,14,912.0
7,4,2020,15,1173.0
7,4,2020,16,1479.0
7,4,2020,17,2073.0
7,4,2020,18,1423.0
7,4,2020,19,642.0
7,4,2020,20,339.0
7,4,2020,21,153.0
7,4,2020,22,73.0
7,4,2020,23,35.0
8,4,2020,0,8.0
8,4,2020,1,3.0
8,4,2020,2,
8,4,2020,3,
8,4,2020,4,7.0
8,4,2020,5,24.0
8,4,2020,6,438.0
8,4,2020,7,1516.0
8,4,2020,8,1545.0
8,4,2020,9,1036.0
8,4,2020,10,837.0
8,4,2020,11,774.0
8,4,2020,12,820.0
8,4,2020,13,927.0
8,4,2020,14,1016.0
8,4,2020,15,1282.0
8,4,2020,16,1566.0
8,4,2020,17,2085.0
8,4,2020,18,1424.0
8,4,2020,19,673.0
8,4,2020,20,344.0
8,4,2020,21,137.0
8,4,2020,22,47.0
8,4,2020,23,33.0
9,4,2020,0,5.0
9,4,2020,1,2.0
9,4,2020,2,
9,4,2020,3,
9,4,2020,4,9.0
9,4,2020,5,17.0
9,4,2020,6,412.0
9,4,2020,7,1572.0
9,4,2020,8,1557.0
9,4,2020,9,1005.0
9,4,2020,10,808.0
9,4,2020,11,834.0
9,4,2020,12,879.0
9,4,2020,13,943.0
9,4,2020,14,1060.0
9,4,2020,15,1342.0
9,4,2020,16,1673.0
9,4,2020,17,2137.0
9,4,2020,18,1577.0
9,4,2020,19,714.0
9,4,2020,20,336.0
9,4,2020,21,145.0
9,4,2020,22,68.0
9,4,2020,23,36.0
10,4,2020,0,3.0
10,4,2020,1,
10,4,2020,2,
10,4,2020,3,
10,4,2020,4,7.0
10,4,2020,5,14.0
10,4,2020,6,445.0
10,4,2020,7,1608.0
10,4,2020,8,1620.0
10,4,2020,9,1181.0
10,4,2020,10,905.0
10,4,2020,11,921.0
10,4,2020,12,989.0
10,4,2020,13,1126.0
10,4,2020,14,1209.0
10,4,2020,15,1551.0
10,4,2020,16,1796.0
10,4,2020,17,2337.0
10,4,2020,18,1759.0
10,4,2020,19,890.0
10,4,2020,20,428.0
10,4,2020,21,161.0
10,4,2020,22,161.0
10,4,2020,23,91.0
11,4,2020,0,5.0
11,4,2020,1,2.0
11,4,2020,2,
11,4,2020,3,
11,4,2020,4,8.0
11,4,2020,5,1.0
11,4,2020,6,5.0
11,4,2020,7,46.0
11,4,2020,8,49.0
11,4,2020,9,
11,4,2020,10,3.0
11,4,2020,11,
11,4,2020,12,
11,4,2020,13,2.0
11,4,2020,14,1.0
11,4,2020,15,1.0
11,4,2020,16,19.0
11,4,2020,17,54.0
11,4,2020,18,65.0
11,4,2020,19,16.0
11,4,2020,20,4.0
11,4,2020,21,3.0
11,4,2020,22,
11,4,2020,23,
12,4,2020,0,5.0
12,4,2020,1,
12,4,2020,2,
12,4,2020,3,
12,4,2020,4,8.0
12,4,2020,5,7.0
12,4,2020,6,12.0
12,4,2020,7,118.0
12,4,2020,8,54.0
12,4,2020,9,2.0
12,4,2020,10,2.0
12,4,2020,11,
12,4,2020,12,
12,4,2020,13,1.0
12,4,2020,14,2.0
12,4,2020,15,3.0
12,4,2020,16,18.0
12,4,2020,17,44.0
12,4,2020,18,72.0
12,4,2020,19,16.0
12,4,2020,20,4.0
12,4,2020,21,
12,4,2020,22,1.0
12,4,2020,23,1.0
13,4,2020,0,2.0
13,4,2020,1,
13,4,2020,2,
13,4,2020,3,
13,4,2020,4,9.0
13,4,2020,5,17.0
13,4,2020,6,523.0
13,4,2020,7,1755.0
13,4,2020,8,1741.0
13,4,2020,9,1200.0
13,4,2020,10,1085.0
13,4,2020,11,1014.0
13,4,2020,12,1149.0
13,4,2020,13,1299.0
13,4,2020,14,1365.0
13,4,2020,15,1558.0
13,4,2020,16,1929.0
13,4,2020,17,2491.0
13,4,2020,18,1685.0
13,4,2020,19,898.0
13,4,2020,20,412.0
13,4,2020,21,160.0
13,4,2020,22,42.0
13,4,2020,23,18.0
14,4,2020,0,2.0
14,4,2020,1,1.0
14,4,2020,2,
14,4,2020,3,
14,4,2020,4,12.0
14,4,2020,5,12.0
14,4,2020,6,494.0
14,4,2020,7,1687.0
14,4,2020,8,1637.0
14,4,2020,9,1151.0
14,4,2020,10,1024.0
14,4,2020,11,964.0
14,4,2020,12,1062.0
14,4,2020,13,1178.0
14,4,2020,14,1217.0
14,4,2020,15,1481.0
14,4,2020,16,1837.0
14,4,2020,17,2282.0
14,4,2020,18,1503.0
14,4,2020,19,790.0
14,4,2020,20,415.0
14,4,2020,21,198.0
14,4,2020,22,35.0
14,4,2020,23,17.0
15,4,2020,0,3.0
15,4,2020,1,
15,4,2020,2,1.0
15,4,2020,3,
15,4,2020,4,9.0
15,4,2020,5,16.0
15,4,2020,6,430.0
15,4,2020,7,1492.0
15,4,2020,8,1500.0
15,4,2020,9,1112.0
15,4,2020,10,930.0
15,4,2020,11,825.0
15,4,2020,12,831.0
15,4,2020,13,930.0
15,4,2020,14,852.0
15,4,2020,15,1131.0
15,4,2020,16,1425.0
15,4,2020,17,1712.0
15,4,2020,18,1102.0
15,4,2020,19,501.0
15,4,2020,20,285.0
15,4,2020,21,138.0
15,4,2020,22,18.0
15,4,2020,23,16.0
16,4,2020,0,1.0
16,4,2020,1,1.0
16,4,2020,2,
16,4,2020,3,1.0
16,4,2020,4,8.0
16,4,2020,5,22.0
16,4,2020,6,458.0
16,4,2020,7,1559.0
16,4,2020,8,1604.0
16,4,2020,9,1052.0
16,4,2020,10,938.0
16,4,2020,11,981.0
16,4,2020,12,1094.0
16,4,2020,13,1244.0
16,4,2020,14,1292.0
16,4,2020,15,1567.0
16,4,2020,16,1921.0
16,4,2020,17,2256.0
16,4,2020,18,1637.0
16,4,2020,19,821.0
16,4,2020,20,374.0
16,4,2020,21,199.0
16,4,2020,22,45.0
16,4,2020,23,24.0
17,4,2020,0,3.0
17,4,2020,1,2.0
17,4,2020,2,3.0
17,4,2020,3,6.0
17,4,2020,4,10.0
17,4,2020,5,15.0
17,4,2020,6,489.0
17,4,2020,7,1609.0
17,4,2020,8,1752.0
17,4,2020,9,1243.0
17,4,2020,10,1059.0
17,4,2020,11,1173.0
17,4,2020,12,1313.0
17,4,2020,13,1489.0
17,4,2020,14,1497.0
17,4,2020,15,1857.0
17,4,2020,16,2177.0
17,4,2020,17,2523.0
17,4,2020,18,1752.0
17,4,2020,19,955.0
17,4,2020,20,500.0
17,4,2020,21,226.0
17,4,2020,22,49.0
17,4,2020,23,11.0
18,4,2020,0,1.0
18,4,2020,1,
18,4,2020,2,
18,4,2020,3,
18,4,2020,4,8.0
18,4,2020,5,2.0
18,4,2020,6,25.0
18,4,2020,7,139.0
18,4,2020,8,102.0
18,4,2020,9,37.0
18,4,2020,10,1.0
18,4,2020,11,2.0
18,4,2020,12,1.0
18,4,2020,13,
18,4,2020,14,1.0
18,4,2020,15,2.0
18,4,2020,16,24.0
18,4,2020,17,69.0
18,4,2020,18,146.0
18,4,2020,19,31.0
18,4,2020,20,8.0
18,4,2020,21,
18,4,2020,22,
18,4,2020,23,
19,4,2020,0,
19,4,2020,1,
19,4,2020,2,
19,4,2020,3,
19,4,2020,4,7.0
19,4,2020,5,11.0
19,4,2020,6,60.0
19,4,2020,7,181.0
19,4,2020,8,79.0
19,4,2020,9,54.0
19,4,2020,10,1.0
19,4,2020,11,1.0
19,4,2020,12,3.0
19,4,2020,13,3.0
19,4,2020,14,2.0
19,4,2020,15,2.0
19,4,2020,16,15.0
19,4,2020,17,54.0
19,4,2020,18,138.0
19,4,2020,19,28.0
19,4,2020,20,5.0
19,4,2020,21,3.0
19,4,2020,22,
19,4,2020,23,6.0
20,4,2020,0,3.0
20,4,2020,1,
20,4,2020,2,
20,4,2020,3,1.0
20,4,2020,4,12.0
20,4,2020,5,41.0
20,4,2020,6,594.0
20,4,2020,7,1934.0
20,4,2020,8,1923.0
20,4,2020,9,1447.0
20,4,2020,10,1391.0
20,4,2020,11,1288.0
20,4,2020,12,1400.0
20,4,2020,13,1537.0
20,4,2020,14,1597.0
20,4,2020,15,1797.0
20,4,2020,16,2056.0
20,4,2020,17,2529.0
20,4,2020,18,1644.0
20,4,2020,19,877.0
20,4,2020,20,421.0
20,4,2020,21,193.0
20,4,2020,22,52.0
20,4,2020,23,18.0
21,4,2020,0,2.0
21,4,2020,1,
21,4,2020,2,
21,4,2020,3,1.0
21,4,2020,4,11.0
21,4,2020,5,21.0
21,4,2020,6,531.0
21,4,2020,7,1716.0
21,4,2020,8,1749.0
21,4,2020,9,1315.0
21,4,2020,10,1248.0
21,4,2020,11,1168.0
21,4,2020,12,1204.0
21,4,2020,13,1405.0
21,4,2020,14,1362.0
21,4,2020,15,1629.0
21,4,2020,16,1986.0
21,4,2020,17,2327.0
21,4,2020,18,1553.0
21,4,2020,19,742.0
21,4,2020,20,351.0
21,4,2020,21,154.0
21,4,2020,22,47.0
21,4,2020,23,24.0
22,4,2020,0,1.0
22,4,2020,1,3.0
22,4,2020,2,
22,4,2020,3,2.0
22,4,2020,4,10.0
22,4,2020,5,22.0
22,4,2020,6,534.0
22,4,2020,7,1695.0
22,4,2020,8,1787.0
22,4,2020,9,1381.0
22,4,2020,10,1293.0
22,4,2020,11,1248.0
22,4,2020,12,1386.0
22,4,2020,13,1561.0
22,4,2020,14,1578.0
22,4,2020,15,1977.0
22,4,2020,16,2120.0
22,4,2020,17,2605.0
22,4,2020,18,1802.0
22,4,2020,19,1017.0
22,4,2020,20,499.0
22,4,2020,21,261.0
22,4,2020,22,59.0
22,4,2020,23,22.0
23,4,2020,0,1.0
23,4,2020,1,
23,4,2020,2,
23,4,2020,3,
23,4,2020,4,8.0
23,4,2020,5,11.0
23,4,2020,6,52.0
23,4,2020,7,207.0
23,4,2020,8,129.0
23,4,2020,9,57.0
23,4,2020,10,42.0
23,4,2020,11,26.0
23,4,2020,12,13.0
23,4,2020,13,24.0
23,4,2020,14,45.0
23,4,2020,15,74.0
23,4,2020,16,48.0
23,4,2020,17,96.0
23,4,2020,18,133.0
23,4,2020,19,57.0
23,4,2020,20,10.0
23,4,2020,21,
23,4,2020,22,7.0
23,4,2020,23,2.0
24,4,2020,0,1.0
24,4,2020,1,
24,4,2020,2,4.0
24,4,2020,3,
24,4,2020,4,9.0
24,4,2020,5,11.0
24,4,2020,6,81.0
24,4,2020,7,234.0
24,4,2020,8,169.0
24,4,2020,9,71.0
24,4,2020,10,26.0
24,4,2020,11,15.0
24,4,2020,12,19.0
24,4,2020,13,27.0
24,4,2020,14,37.0
24,4,2020,15,94.0
24,4,2020,16,50.0
24,4,2020,17,112.0
24,4,2020,18,118.0
24,4,2020,19,42.0
24,4,2020,20,6.0
24,4,2020,21,2.0
24,4,2020,22,
24,4,2020,23,
25,4,2020,0,
25,4,2020,1,
25,4,2020,2,
25,4,2020,3,
25,4,2020,4,8.0
25,4,2020,5,12.0
25,4,2020,6,29.0
25,4,2020,7,155.0
25,4,2020,8,116.0
25,4,2020,9,58.0
25,4,2020,10,2.0
25,4,2020,11,3.0
25,4,2020,12,4.0
25,4,2020,13,1.0
25,4,2020,14,5.0
25,4,2020,15,50.0
25,4,2020,16,31.0
25,4,2020,17,94.0
25,4,2020,18,119.0
25,4,2020,19,18.0
25,4,2020,20,5.0
25,4,2020,21,1.0
25,4,2020,22,1.0
25,4,2020,23,1.0
26,4,2020,0,
26,4,2020,1,
26,4,2020,2,
26,4,2020,3,
26,4,2020,4,7.0
26,4,2020,5,12.0
26,4,2020,6,25.0
26,4,2020,7,121.0
26,4,2020,8,87.0
26,4,2020,9,26.0
26,4,2020,10,4.0
26,4,2020,11,2.0
26,4,2020,12,1.0
26,4,2020,13,
26,4,2020,14,3.0
26,4,2020,15,28.0
26,4,2020,16,24.0
26,4,2020,17,73.0
26,4,2020,18,114.0
26,4,2020,19,23.0
26,4,2020,20,5.0
26,4,2020,21,1.0
26,4,2020,22,2.0
26,4,2020,23,4.0
27,4,2020,0,5.0
27,4,2020,1,1.0
27,4,2020,2,
27,4,2020,3,2.0
27,4,2020,4,10.0
27,4,2020,5,23.0
27,4,2020,6,535.0
27,4,2020,7,1871.0
27,4,2020,8,1993.0
27,4,2020,9,1606.0
27,4,2020,10,1539.0
27,4,2020,11,1522.0
27,4,2020,12,1670.0
27,4,2020,13,1907.0
27,4,2020,14,1966.0
27,4,2020,15,2376.0
27,4,2020,16,2624.0
27,4,2020,17,2842.0
27,4,2020,18,1965.0
27,4,2020,19,762.0
27,4,2020,20,331.0
27,4,2020,21,214.0
27,4,2020,22,51.0
27,4,2020,23,23.0
28,4,2020,0,
28,4,2020,1,
28,4,2020,2,1.0
28,4,2020,3,1.0
28,4,2020,4,10.0
28,4,2020,5,20.0
28,4,2020,6,477.0
28,4,2020,7,1628.0
28,4,2020,8,1831.0
28,4,2020,9,1422.0
28,4,2020,10,1355.0
28,4,2020,11,1289.0
28,4,2020,12,1457.0
28,4,2020,13,1707.0
28,4,2020,14,1752.0
28,4,2020,15,2254.0
28,4,2020,16,2501.0
28,4,2020,17,2821.0
28,4,2020,18,1901.0
28,4,2020,19,660.0
28,4,2020,20,287.0
28,4,2020,21,224.0
28,4,2020,22,64.0
28,4,2020,23,25.0
29,4,2020,0,2.0
29,4,2020,1,
29,4,2020,2,
29,4,2020,3,2.0
29,4,2020,4,14.0
29,4,2020,5,24.0
29,4,2020,6,428.0
29,4,2020,7,1731.0
29,4,2020,8,1856.0
29,4,2020,9,1530.0
29,4,2020,10,1338.0
29,4,2020,11,1389.0
29,4,2020,12,1459.0
29,4,2020,13,1714.0
29,4,2020,14,1821.0
29,4,2020,15,2244.0
29,4,2020,16,2584.0
29,4,2020,17,2960.0
29,4,2020,18,2027.0
29,4,2020,19,690.0
29,4,2020,20,293.0
29,4,2020,21,216.0
29,4,2020,22,40.0
29,4,2020,23,42.0
30,4,2020,0,
30,4,2020,1,1.0
30,4,2020,2,
30,4,2020,3,
30,4,2020,4,8.0
30,4,2020,5,17.0
30,4,2020,6,461.0
30,4,2020,7,1640.0
30,4,2020,8,1938.0
30,4,2020,9,1544.0
30,4,2020,10,1429.0
30,4,2020,11,1446.0
30,4,2020,12,1571.0
30,4,2020,13,1679.0
30,4,2020,14,1953.0
30,4,2020,15,2386.0
30,4,2020,16,2714.0
30,4,2020,17,3054.0
30,4,2020,18,2153.0
30,4,2020,19,890.0
30,4,2020,20,397.0
30,4,2020,21,252.0
30,4,2020,22,79.0
30,4,2020,23,34.0
1,5,2020,0,4.0
1,5,2020,1,4.0
1,5,2020,2,4.0
1,5,2020,3,
1,5,2020,4,14.0
1,5,2020,5,4.0
1,5,2020,6,50.0
1,5,2020,7,223.0
1,5,2020,8,145.0
1,5,2020,9,64.0
1,5,2020,10,26.0
1,5,2020,11,16.0
1,5,2020,12,19.0
1,5,2020,13,22.0
1,5,2020,14,54.0
1,5,2020,15,82.0
1,5,2020,16,37.0
1,5,2020,17,99.0
1,5,2020,18,89.0
1,5,2020,19,28.0
1,5,2020,20,3.0
1,5,2020,21,1.0
1,5,2020,22,
1,5,2020,23,
2,5,2020,0,
2,5,2020,1,
2,5,2020,2,
2,5,2020,3,
2,5,2020,4,8.0
2,5,2020,5,7.0
2,5,2020,6,27.0
2,5,2020,7,180.0
2,5,2020,8,104.0
2,5,2020,9,51.0
2,5,2020,10,3.0
2,5,2020,11,3.0
2,5,2020,12,2.0
2,5,2020,13,3.0
2,5,2020,14,13.0
2,5,2020,15,43.0
2,5,2020,16,36.0
2,5,2020,17,86.0
2,5,2020,18,107.0
2,5,2020,19,36.0
2,5,2020,20,4.0
2,5,2020,21,1.0
2,5,2020,22,2.0
2,5,2020,23,3.0
3,5,2020,0,1.0
3,5,2020,1,
3,5,2020,2,1.0
3,5,2020,3,
3,5,2020,4,10.0
3,5,2020,5,4.0
3,5,2020,6,32.0
3,5,2020,7,142.0
3,5,2020,8,85.0
3,5,2020,9,43.0
3,5,2020,10,1.0
3,5,2020,11,3.0
3,5,2020,12,2.0
3,5,2020,13,2.0
3,5,2020,14,12.0
3,5,2020,15,37.0
3,5,2020,16,29.0
3,5,2020,17,68.0
3,5,2020,18,84.0
3,5,2020,19,21.0
3,5,2020,20,4.0
3,5,2020,21,1.0
3,5,2020,22,2.0
3,5,2020,23,6.0
4,5,2020,0,10.0
4,5,2020,1,1.0
4,5,2020,2,
4,5,2020,3,3.0
4,5,2020,4,9.0
4,5,2020,5,37.0
4,5,2020,6,556.0
4,5,2020,7,1889.0
4,5,2020,8,2245.0
4,5,2020,9,1802.0
4,5,2020,10,1613.0
4,5,2020,11,1396.0
4,5,2020,12,1423.0
4,5,2020,13,1570.0
4,5,2020,14,1562.0
4,5,2020,15,1941.0
4,5,2020,16,2181.0
4,5,2020,17,2723.0
4,5,2020,18,1773.0
4,5,2020,19,684.0
4,5,2020,20,258.0
4,5,2020,21,182.0
4,5,2020,22,61.0
4,5,2020,23,27.0
5,5,2020,0,11.0
5,5,2020,1,2.0
5,5,2020,2,6.0
5,5,2020,3,1.0
5,5,2020,4,11.0
5,5,2020,5,20.0
5,5,2020,6,471.0
5,5,2020,7,1654.0
5,5,2020,8,2026.0
5,5,2020,9,1616.0
5,5,2020,10,1418.0
5,5,2020,11,1422.0
5,5,2020,12,1450.0
5,5,2020,13,1579.0
5,5,2020,14,1772.0
5,5,2020,15,2130.0
5,5,2020,16,2612.0
5,5,2020,17,3061.0
5,5,2020,18,2162.0
5,5,2020,19,825.0
5,5,2020,20,315.0
5,5,2020,21,229.0
5,5,2020,22,62.0
5,5,2020,23,41.0
6,5,2020,0,2.0
6,5,2020,1,
6,5,2020,2,2.0
6,5,2020,3,
6,5,2020,4,8.0
6,5,2020,5,14.0
6,5,2020,6,537.0
6,5,2020,7,1850.0
6,5,2020,8,2158.0
6,5,2020,9,1767.0
6,5,2020,10,1609.0
6,5,2020,11,1687.0
6,5,2020,12,1882.0
6,5,2020,13,1995.0
6,5,2020,14,2130.0
6,5,2020,15,2587.0
6,5,2020,16,2874.0
6,5,2020,17,3351.0
6,5,2020,18,2376.0
6,5,2020,19,904.0
6,5,2020,20,344.0
6,5,2020,21,242.0
6,5,2020,22,60.0
6,5,2020,23,24.0
7,5,2020,0,3.0
7,5,2020,1,1.0
7,5,2020,2,
7,5,2020,3,
7,5,2020,4,8.0
7,5,2020,5,27.0
7,5,2020,6,471.0
7,5,2020,7,1766.0
7,5,2020,8,2144.0
7,5,2020,9,1658.0
7,5,2020,10,1454.0
7,5,2020,11,1543.0
7,5,2020,12,1729.0
7,5,2020,13,1834.0
7,5,2020,14,1999.0
7,5,2020,15,2476.0
7,5,2020,16,2874.0
7,5,2020,17,3479.0
7,5,2020,18,2425.0
7,5,2020,19,959.0
7,5,2020,20,359.0
7,5,2020,21,273.0
7,5,2020,22,66.0
7,5,2020,23,39.0
8,5,2020,0,2.0
8,5,2020,1,
8,5,2020,2,1.0
8,5,2020,3,
8,5,2020,4,8.0
8,5,2020,5,27.0
8,5,2020,6,501.0
8,5,2020,7,1820.0
8,5,2020,8,2365.0
8,5,2020,9,1765.0
8,5,2020,10,1645.0
8,5,2020,11,1609.0
8,5,2020,12,1849.0
8,5,2020,13,1946.0
8,5,2020,14,2115.0
8,5,2020,15,2633.0
8,5,2020,16,3107.0
8,5,2020,17,3513.0
8,5,2020,18,2496.0
8,5,2020,19,1069.0
8,5,2020,20,398.0
8,5,2020,21,305.0
8,5,2020,22,87.0
8,5,2020,23,35.0
9,5,2020,0,3.0
9,5,2020,1,
9,5,2020,2,
9,5,2020,3,
9,5,2020,4,9.0
9,5,2020,5,5.0
9,5,2020,6,66.0
9,5,2020,7,209.0
9,5,2020,8,140.0
9,5,2020,9,43.0
9,5,2020,10,7.0
9,5,2020,11,2.0
9,5,2020,12,3.0
9,5,2020,13,7.0
9,5,2020,14,12.0
9,5,2020,15,46.0
9,5,2020,16,37.0
