day,month,year,hour,avg-temp,avg-humidity,avg-precip,avg-wind,avg-windir
3,6,2020,17,16.49143945945946,76.94290202702702,1.1617747457627117,4.728878857142857,148.89214057142857
3,6,2020,18,15.399735342465753,81.72807260273973,1.255456379310345,4.664574492753623,152.88822710144927
3,6,2020,19,14.785440547945207,84.83101356164383,1.3936843103448278,4.734279710144928,153.84562463768114
3,6,2020,20,14.162831095890413,86.74318123287671,1.5807672413793104,4.711600869565217,167.08100710144927
3,6,2020,21,13.740498356164384,88.34420205479452,3.4870124137931033,4.67398652173913,156.77012811594201
3,6,2020,22,13.377360410958905,89.44763589041096,3.3499006896551724,4.754470144927536,150.72966376811593
3,6,2020,23,13.195819315068492,90.53235808219178,4.190624210526316,4.88748652173913,163.66057478260868
4,6,2020,0,13.23983890410959,91.15629333333334,5.50001947368421,5.034718115942029,169.8866843478261
4,6,2020,1,13.23523698630137,91.59684680555556,5.160123508771929,4.990818115942028,171.81556710144926
4,6,2020,2,13.247434657534246,91.92268861111111,4.489251929824562,5.070603333333334,167.61045434782608
4,6,2020,3,14.085946712328768,91.02287191780822,4.558428421052632,5.232242028985508,171.68433710144927
4,6,2020,4,15.894245753424656,87.38839301369863,1.406062456140351,5.797477101449276,185.6388628985507
4,6,2020,5,17.68743945945946,81.10399932432433,0.07503389830508475,6.536869857142857,202.8246122857143
4,6,2020,6,18.909824324324326,74.98111608108108,0.4386022413793103,6.999699428571429,207.08866557142858
4,6,2020,7,19.7883372972973,69.61959797297298,0.6318006896551724,7.2066671428571425,209.36050357142858
4,6,2020,8,20.59990621621622,64.0812681081081,0.04960327586206896,7.3014031428571435,208.86194157142856
4,6,2020,9,21.365328783783784,57.915978108108106,0.857526551724138,7.333314857142857,211.2116542857143
4,6,2020,10,22.189110405405405,51.17892986486487,0.4544412068965517,7.348846285714285,213.28620285714285
4,6,2020,11,22.886254594594597,47.86617756756757,0.008593103448275862,7.177581142857143,212.29398342857144
4,6,2020,12,23.52018472972973,45.77999283783784,0.0007884745762711864,7.073639714285714,209.03737914285716
4,6,2020,13,23.98894162162162,43.68353864864864,0.48689689655172413,6.9570048571428575,207.53016828571427
4,6,2020,14,24.261377162162162,43.32494675675676,0.6530856896551724,6.684975142857143,212.44138785714287
4,6,2020,15,24.040759054054057,44.452885945945944,1.0092661016949152,6.4619925714285715,219.1274642857143
4,6,2020,16,22.97743108108108,48.85785094594595,1.1331010169491527,6.062591,220.85423742857145
4,6,2020,17,21.140611621621623,56.62921094594594,0.9154974576271186,5.5582968571428575,211.26378228571429
4,6,2020,18,19.773660405405405,63.10902351351352,1.181679661016949,5.391883714285715,192.01499385714285
4,6,2020,19,18.85874,67.52118135135136,1.1764986440677967,5.337342285714286,174.49326028571429
4,6,2020,20,18.20681797297297,71.14922337837838,1.0112786440677968,5.390975714285714,170.99595957142856
4,6,2020,21,17.801582972972973,73.49029391891892,1.3287010169491527,5.414343142857143,171.36052314285715
4,6,2020,22,17.305104054054055,76.3662331081081,0.9275733898305085,5.169071428571428,170.25535142857143
4,6,2020,23,16.800608513513513,78.61630662162162,0.4993360344827587,5.105460428571429,167.99487857142856
5,6,2020,0,16.470266351351352,79.34306891891892,0.630836724137931,5.1979304285714285,173.5835617142857
5,6,2020,1,16.297058243243246,79.39729027027028,0.13832355932203388,5.3087482857142865,177.63813285714286
5,6,2020,2,16.359102702702703,78.57518405405405,0.05132948275862069,5.526899571428571,175.94321357142857
5,6,2020,3,17.142659863013698,77.48666424657534,0.41046275862068965,5.64343304347826,177.05495898550726
5,6,2020,4,19.34965635135135,70.49804189189189,0.4011906779661017,6.062613714285715,186.78839528571427
5,6,2020,5,21.130875675675675,61.55522121621622,0.5882135000000001,6.6545697142857145,190.22929642857144
5,6,2020,6,22.58834581081081,52.5908368918919,0.29813999999999996,7.099904571428572,195.72739385714286
5,6,2020,7,23.690136891891893,45.772619729729726,0.7329794915254239,7.417094857142857,200.08962071428573
5,6,2020,8,24.559195405405408,41.49400040540541,0.29686203389830507,7.507782142857143,207.503271
5,6,2020,9,25.24947554054054,39.16066459459459,0.06944033898305085,7.515478428571428,207.8864757142857
5,6,2020,10,26.06134567567568,37.34570337837838,0.5458638983050847,7.407587714285715,210.93350157142856
5,6,2020,11,26.874837567567567,35.57841716216216,0.3997262711864407,7.49883,203.3287452857143
5,6,2020,12,27.382269864864867,34.858510135135134,0.09494186440677965,7.182450142857142,208.4779054285714
5,6,2020,13,27.696600405405402,34.537422432432436,0.35275644067796613,6.783933428571428,210.45689014285713
5,6,2020,14,27.86728608108108,33.989912027027025,0.808613220338983,6.225930571428571,210.522346
5,6,2020,15,27.553571486486486,34.66577472972973,0.6897853333333333,5.492663857142857,203.85118585714287
5,6,2020,16,26.14303108108108,38.94407513513513,1.4774018333333332,4.989572714285715,193.72253385714288
5,6,2020,17,23.719778513513514,46.55553378378379,1.2229533333333333,4.385076857142857,176.25516171428572
5,6,2020,18,21.855868243243243,52.18539635135135,1.1389878333333334,4.697468142857143,160.33276800000002
5,6,2020,19,20.761725405405407,56.047248513513516,1.0034771666666666,4.746026714285714,157.8408247142857
5,6,2020,20,20.00621162162162,59.298658378378384,1.1878576666666665,4.885900428571428,163.96203557142857
5,6,2020,21,19.32234472972973,62.842327432432434,1.1101078333333334,4.8786194285714295,173.32145300000002
5,6,2020,22,18.664485675675675,66.75966621621622,0.9317124999999999,4.904020428571428,188.001979
5,6,2020,23,17.988218243243242,70.42757297297298,0.7214240677966102,4.783135857142857,174.09643757142857
6,6,2020,0,17.433940945945945,72.39013891891892,0.5830879661016949,4.755244428571428,164.5517722857143
6,6,2020,1,16.957557837837836,73.86529094594594,0.5050077966101695,4.708232000000001,164.63136957142856
6,6,2020,2,16.48005108108108,75.83556310810812,1.0580418644067797,4.702801571428571,145.81825271428573
6,6,2020,3,17.207940405405406,75.06953581081082,1.3388094915254236,4.7763477142857145,128.91151128571428
6,6,2020,4,19.65830783783784,68.71952662162161,0.6539183050847458,4.830722714285714,125.73285399999999
6,6,2020,5,22.89105283783784,58.976640945945945,0.058890169491525424,4.964507285714286,128.54145557142857
6,6,2020,6,25.165994864864864,52.1397345945946,0.04067728813559322,5.129181142857143,138.03587514285712
6,6,2020,7,27.101277702702703,45.47549324324324,0.6394389830508475,5.4681431428571425,133.4769312857143
6,6,2020,8,28.115465,43.25091513513514,0.6167476271186441,5.624632428571428,131.3468024285714
6,6,2020,9,28.593201216216215,42.69361810810811,0.18173898305084746,5.797107428571429,148.41025514285715
6,6,2020,10,28.87407027027027,42.382333243243245,0.2590345762711864,5.817241428571429,160.41720285714285
6,6,2020,11,29.344404324324326,41.37947621621622,0.0019333898305084747,5.523768285714286,165.34209814285714
6,6,2020,12,29.68189,40.88240945945946,0.0026433898305084744,5.552484142857143,163.94954585714285
6,6,2020,13,29.357289589041095,42.472884794520546,0.5912081355932203,5.740040289855073,155.33475072463767
6,6,2020,14,27.93393837837838,49.16009959459459,1.0390006779661016,5.755884714285714,126.01494528571428
6,6,2020,15,26.50420783783784,54.569027027027026,0.5921109999999999,5.769676142857143,138.29630114285715
6,6,2020,16,24.903606621621623,59.486269054054056,0.926688,5.417184285714286,140.2780397142857
6,6,2020,17,23.35012,64.32418918918918,1.0613446666666666,5.403471857142857,121.39050042857143
6,6,2020,18,22.08850175675676,68.6752827027027,0.8611655,5.396790428571428,136.95164314285714
6,6,2020,19,21.38624554054054,70.96508797297297,1.2274516666666666,5.420833999999999,149.1327777142857
6,6,2020,20,20.78077081081081,73.23053054054054,1.0936605,5.339906285714286,172.77599857142857
6,6,2020,21,20.033551111111112,76.3671311111111,1.432205254237288,5.450207499999999,179.30960661764706
6,6,2020,22,19.30020191780822,81.2949995890411,2.5069563333333336,5.514058550724638,189.29308130434782
6,6,2020,23,18.716382328767125,85.38990794520548,3.2146988135593224,5.362493623188406,184.7177311594203
7,6,2020,0,18.144659729729728,88.29617162162162,4.084523666666667,5.021402285714285,185.58706685714287
7,6,2020,1,17.81060575342466,89.26020684931507,5.333290508474576,5.083487246376812,183.1150460869565
7,6,2020,2,17.554688767123288,90.8520404109589,4.389458333333334,5.012216521739131,206.79673710144928
7,6,2020,3,17.89127164383562,90.60262821917809,3.513752166666667,5.091077101449275,225.87887666666666
7,6,2020,4,19.511685,86.17128180555557,0.41197316666666667,5.511051323529411,220.65492970588235
7,6,2020,5,21.32605821917808,75.82882547945205,0.009203559322033898,5.86642884057971,228.6013233333333
7,6,2020,6,22.936128767123286,65.80287424657534,0.2810993220338983,6.107666231884058,226.78342623188408
7,6,2020,7,24.241224246575346,57.93539328767123,0.9295711864406779,6.144946086956522,223.74965130434782
7,6,2020,8,25.209347534246575,53.13967356164384,0.68092,6.207853768115942,224.2747379710145
7,6,2020,9,25.976296164383562,49.257699589041096,0.45601118644067795,6.423313768115942,221.5909115942029
7,6,2020,10,26.501650138888888,44.71308500000001,0.3209746551724138,6.817187647058823,220.5993988235294
7,6,2020,11,27.29422861111111,38.34390291666667,0.001068448275862069,6.6746025,233.6316736764706
7,6,2020,12,27.693053333333335,36.249053333333336,0.000408448275862069,6.594605147058823,234.8337544117647
7,6,2020,13,27.577240422535212,35.920035070422536,0.4025284210526316,6.551543283582089,239.40403582089553
7,6,2020,14,27.35032647887324,38.33653267605634,0.758803448275862,6.308537313432836,234.3608110447761
7,6,2020,15,26.78584257142857,41.55618428571428,0.7368821052631579,5.813796666666667,219.0236890909091
7,6,2020,16,25.37333171428571,47.07368271428572,1.1666729824561404,5.674447878787879,207.39394666666666
7,6,2020,17,23.170248028169016,54.385793943661966,1.1766305172413796,5.456808059701492,200.99717701492537
7,6,2020,18,21.90484111111111,58.617871944444445,1.1546222033898306,5.3327938235294114,191.61265970588235
7,6,2020,19,21.228382253521126,61.077701267605626,1.1625406896551724,5.232653731343284,184.84785253731343
7,6,2020,20,20.615232777777777,63.50248805555556,1.1374249152542373,5.128166029411765,172.03160602941176
7,6,2020,21,20.053108333333334,66.53027236111112,1.219865593220339,5.163270882352941,174.76532838235295
7,6,2020,22,19.438728333333334,70.43895444444445,0.937145593220339,4.9011982352941175,182.54616205882354
7,6,2020,23,18.93853638888889,75.16678152777779,0.6026386440677965,4.8319025,183.79614
8,6,2020,0,18.473322361111112,79.63823375,0.5525094827586207,4.780436470588235,179.62938338235296
8,6,2020,1,18.049426111111114,83.18631166666667,0.5858260344827586,4.979991764705882,177.7616782352941
8,6,2020,2,17.742664444444443,85.73777472222223,1.0892546551724138,4.8061026470588235,181.53731044117646
8,6,2020,3,18.38513083333333,85.79719986111111,1.4822075862068966,4.9247627941176475,182.06204838235294
8,6,2020,4,20.33205597222222,80.47048236111112,0.5301244067796611,5.065878970588236,185.52771176470588
8,6,2020,5,22.128502465753424,72.95604287671232,0.008811000000000001,5.710469855072464,215.09182260869565
8,6,2020,6,23.267427222222224,67.68436777777778,0.1363044827586207,6.221915294117647,222.4875414705882
8,6,2020,7,24.11089263888889,64.06820583333334,0.5752155932203391,6.476597647058823,224.673565
8,6,2020,8,24.833969027777776,60.81295541666667,0.3268308620689655,6.522275147058824,222.11039029411765
8,6,2020,9,25.486105416666664,57.417986388888885,0.3510346551724138,6.574835,208.6048948529412
8,6,2020,10,26.02030152777778,54.19423472222222,0.4682072413793103,6.453547647058824,204.38588338235294
8,6,2020,11,26.417645890410956,52.01255123287671,0.0006551724137931034,6.274436521739131,195.56227144927536
8,6,2020,12,26.629208243243244,51.01955918918919,0.0013601724137931035,6.036199857142857,187.8150515714286
8,6,2020,13,26.595545066666666,51.834363599999996,0.4220840677966102,5.987379859154929,182.32645028169014
8,6,2020,14,26.30401189189189,51.85040202702702,0.7747815254237287,5.861147142857143,176.99265442857143
8,6,2020,15,25.708201891891893,53.257845945945945,0.5761456666666667,5.498678,172.920587
8,6,2020,16,24.49724810810811,56.99294148648649,1.243837333333333,4.960145142857143,169.42334057142858
8,6,2020,17,22.907856621621622,62.84396554054054,1.1397683333333333,4.499423,148.28895114285714
8,6,2020,18,21.713673918918918,68.05100783783784,1.2478631666666666,4.704733999999999,162.85474871428573
